CONSECUTIVO,LETRA,CATALOG_KEY,NOMBRE,DIA_CRONICOS,DIA_CAINFANTIL,LSEX,LINF,LSUP,CLAVE_PROGRAMA_SIS,CLAVE_CAPITULO ,CAPITULO ,ES_SUIVE_MORB ,EPI_CLAVE ,EPI_CLAVE_DESC 2024,TIPO_PERSONAL_1VEZ_CE,TIPO_PERSONAL_SUBSEC_CE,VALIDO_SM,VALIDO_SB,VALIDO_PF
8623,X,X224,"CONTACTO TRAUMÁTICO CON ESCORPIÓN, CALLES Y CARRETERAS",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,94,INTOXICACION POR PICADURA DE ALACRAN,"1,2,3,4,5,6,9,11,19,20,22,24,25,27,29","1,2,3,4,5,6,9,11,19,20,22,24,25,27,29",NO,NO,NO
8624,X,X225,"CONTACTO TRAUMÁTICO CON ESCORPIÓN, COMERCIO Y ÁREA DE SERVICIOS",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,94,INTOXICACION POR PICADURA DE ALACRAN,"1,2,3,4,5,6,9,11,19,20,22,24,25,27,29","1,2,3,4,5,6,9,11,19,20,22,24,25,27,29",NO,NO,NO
8625,X,X226,"CONTACTO TRAUMÁTICO CON ESCORPIÓN, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,94,INTOXICACION POR PICADURA DE ALACRAN,"1,2,3,4,5,6,9,11,19,20,22,24,25,27,29","1,2,3,4,5,6,9,11,19,20,22,24,25,27,29",NO,NO,NO
8626,X,X227,"CONTACTO TRAUMÁTICO CON ESCORPIÓN, GRANJA",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,94,INTOXICACION POR PICADURA DE ALACRAN,"1,2,3,4,5,6,9,11,19,20,22,24,25,27,29","1,2,3,4,5,6,9,11,19,20,22,24,25,27,29",NO,NO,NO
8627,X,X228,"CONTACTO TRAUMÁTICO CON ESCORPIÓN, OTRO LUGAR ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,94,INTOXICACION POR PICADURA DE ALACRAN,"1,2,3,4,5,6,9,11,19,20,22,24,25,27,29","1,2,3,4,5,6,9,11,19,20,22,24,25,27,29",NO,NO,NO
8628,X,X229,"CONTACTO TRAUMÁTICO CON ESCORPIÓN, LUGAR NO ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,94,INTOXICACION POR PICADURA DE ALACRAN,"1,2,3,4,5,6,9,11,19,20,22,24,25,27,29","1,2,3,4,5,6,9,11,19,20,22,24,25,27,29",NO,NO,NO
8629,X,X230,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, VIVIENDA",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8630,X,X231,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, INSTITUCIÓN RESIDENCIAL",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8631,X,X232,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8632,X,X233,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, ÁREAS DE DEPORTE Y ATLETISMO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8633,X,X234,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, CALLES Y CARRETERAS",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8634,X,X235,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, COMERCIO Y ÁREA DE SERVICIOS",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8635,X,X236,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8636,X,X237,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, GRANJA",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8637,X,X238,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, OTRO LUGAR ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8638,X,X239,"CONTACTO TRAUMÁTICO CON AVISPONES, AVISPAS Y ABEJAS, LUGAR NO ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,174,"CONTACTO TRAUMATICO CON AVISPAS, AVISPONES Y ABEJAS","1,2,3,4,9,19,24,29,5,6","1,2,3,4,9,19,24,29,20,5,6",NO,NO,NO
8639,X,X270,"CONTACTO TRAUMÁTICO CON OTROS ANIMALES VENENOSOS ESPECIFICADOS, VIVIENDA",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,58,INTOXICACION POR PONZOÑA DE ANIMALES,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8640,X,X271,"CONTACTO TRAUMÁTICO CON OTROS ANIMALES VENENOSOS ESPECIFICADOS, INSTITUCIÓN RESIDENCIAL",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,58,INTOXICACION POR PONZOÑA DE ANIMALES,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8641,X,X278,"CONTACTO TRAUMÁTICO CON OTROS ANIMALES VENENOSOS ESPECIFICADOS, OTRO LUGAR ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,58,INTOXICACION POR PONZOÑA DE ANIMALES,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8642,X,X279,"CONTACTO TRAUMÁTICO CON OTROS ANIMALES VENENOSOS ESPECIFICADOS, LUGAR NO ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,58,INTOXICACION POR PONZOÑA DE ANIMALES,"1,2,3,4,9,19,24,29,5,6","1,2,3,4,9,19,24,29,20,5,6",NO,NO,NO
8643,X,X308,"EXPOSICIÓN AL CALOR NATURAL EXCESIVO, OTRO LUGAR ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,148,EFECTOS DEL CALOR Y DE LA LUZ,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8644,X,X309,"EXPOSICIÓN AL CALOR NATURAL EXCESIVO, LUGAR NO ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,148,EFECTOS DEL CALOR Y DE LA LUZ,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8645,Y,Y050,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, VIVIENDA",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8646,Y,Y051,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, INSTITUCIÓN RESIDENCIAL",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8647,Y,Y052,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8648,Y,Y053,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, ÁREAS DE DEPORTE Y ATLETISMO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8649,Y,Y054,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, CALLES Y CARRETERAS",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8650,Y,Y055,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, COMERCIO Y ÁREA DE SERVICIOS",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8651,Y,Y056,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8652,Y,Y057,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, GRANJA",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8653,Y,Y058,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, OTRO LUGAR ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8654,Y,Y059,"AGRESIÓN SEXUAL CON FUERZA CORPORAL, LUGAR NO ESPECIFICADO",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8655,Y,Y060,NEGLIGENCIA Y ABANDONO POR ESPOSO O PAREJA,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8656,Y,Y061,NEGLIGENCIA Y ABANDONO POR PADRE O MADRE,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8657,Y,Y062,NEGLIGENCIA Y ABANDONO POR CONOCIDO O AMIGO,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8658,Y,Y068,NEGLIGENCIA Y ABANDONO POR OTRA PERSONA ESPECIFICADA,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8659,Y,Y069,NEGLIGENCIA Y ABANDONO POR PERSONA NO ESPECIFICADA,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29,25,27","1,2,3,4,9,19,24,29,25,27",SI,NO,NO
8660,Y,Y070,OTROS MALTRATOS POR ESPOSO O PAREJA,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,122,VIOLENCIA INTRAFAMILIAR,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8661,Y,Y071,OTROS MALTRATOS POR PADRE O MADRE,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,122,VIOLENCIA INTRAFAMILIAR,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8662,Y,Y072,OTROS MALTRATOS POR CONOCIDO O AMIGO,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,SI,122,VIOLENCIA INTRAFAMILIAR,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8663,Y,Y073,OTROS MALTRATOS POR AUTORIDADES OFICIALES,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8664,Y,Y078,OTROS MALTRATOS POR OTRA PERSONA ESPECIFICADA,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8665,Y,Y079,OTROS MALTRATOS POR PERSONA NO ESPECIFICADA,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",SI,NO,NO
8666,Y,Y400,EFECTOS ADVERSOS DE PENICILINAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,14,NO
8667,Y,Y401,EFECTOS ADVERSOS DE CEFALOSPORINAS Y OTROS ANTIBIÓTICOS BETA-LACTÁMICOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,14,NO
8668,Y,Y402,EFECTOS ADVERSOS DEL GRUPO DE CLORAMFENICOL,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8669,Y,Y403,EFECTOS ADVERSOS DE LOS MACRÓLIDOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,14,NO
8670,Y,Y404,EFECTOS ADVERSOS DE TETRACICLINAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8671,Y,Y405,EFECTOS ADVERSOS DE AMINOGLUCÓSIDOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,14,NO
8672,Y,Y406,EFECTOS ADVERSOS DE RIFAMICINAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,14,NO
8673,Y,Y407,EFECTOS ADVERSOS DE ANTIBIÓTICOS ANTIMICÓTICOS USADOS SISTÉMICAMENTE,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8674,Y,Y408,EFECTOS ADVERSOS DE OTROS ANTIBIÓTICOS SISTÉMICOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8675,Y,Y409,EFECTOS ADVERSOS DE ANTIBIÓTICO SISTÉMICO NO ESPECIFICADO,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8676,Y,Y410,EFECTOS ADVERSOS DE SULFONAMIDAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8677,Y,Y411,EFECTOS ADVERSOS DE DROGAS ANTIMICOBACTERIANAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8678,Y,Y412,EFECTOS ADVERSOS DE DROGAS ANTIPALÚDICAS Y AGENTES QUE ACTÚAN SOBRE OTROS PROTOZOARIOS DE LA SANGRE,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8679,Y,Y413,EFECTOS ADVERSOS DE OTRAS DROGAS ANTIPROTOZOARIAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8680,Y,Y414,EFECTOS ADVERSOS DE ANTIHELMÍNTICOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8681,Y,Y415,EFECTOS ADVERSOS DE DROGAS ANTIVIRALES,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8682,Y,Y418,EFECTOS ADVERSOS DE OTROS ANTIINFECCIOSOS Y ANTIPARASTARIOS SISTÉMICOS ESPECIFICADOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8683,Y,Y419,EFECTOS ADVERSOS DE ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTÉMICOS NO ESPECIFICADOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8684,Y,Y420,EFECTOS ADVERSOS DE GLUCOCORTICOIDES Y ANÁLOGOS SINTÉTICOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8685,Y,Y421,EFECTOS ADVERSOS DE HORMONAS TIROIDEAS Y SUSTITUTOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8686,Y,Y422,EFECTOS ADVERSOS DE DROGAS ANTITIROIDEAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8687,Y,Y423,EFECTOS ADVERSOS DE DROGAS HIPOGLUCEMIANTES ORALES E INSULINA [ANTIDIABÉTICAS],NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8688,Y,Y424,EFECTOS ADVERSOS DE ANTICONCEPTIVOS ORALES,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8689,Y,Y425,EFECTOS ADVERSOS DE OTROS ESTRÓGENOS Y PROGESTÁGENOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8690,Y,Y426,"EFECTOS ADVERSOS DE ANTIGONADOTROPINAS, ANTIESTRÓGENOS Y ANTIANDRÓGENOS, NO CLASIFICADOS EN OTRA PARTE",NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8691,Y,Y427,EFECTOS ADVERSOS DE ANDRÓGENOS Y CONGÉNERES ANABÓLICOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8692,Y,Y428,EFECTOS ADVERSOS DE OTRAS HORMONAS Y SUS SUSTITUTOS SINTÉTICOS Y LAS NO ESPECIFICADAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8693,Y,Y429,EFECTOS ADVERSOS DE OTRAS HORMONAS ANTAGONISTAS Y LAS NO ESPECIFICADAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8694,Y,Y430,EFECTOS ADVERSOS DE ANTIALÉRGICOS Y ANTIEMÉTICOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8695,Y,Y431,EFECTOS ADVERSOS DE ANTIMETABOLITOS ANTINEOPLÁSICOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8696,Y,Y432,EFECTOS ADVERSOS DE PRODUCTOS NATURALES ANTINEOPLÁSICOS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8697,Y,Y433,EFECTOS ADVERSOS DE OTRAS DROGAS ANTINEOPLÁSICAS,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8698,Y,Y434,EFECTOS ADVERSOS DE AGENTES INMUNOSUPRESORES,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8699,Y,Y435,EFECTOS ADVERSOS DE AGENTES ACIDIFICANTES Y ALCALINIZANTES,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8700,Y,Y436,EFECTOS ADVERSOS DE ENZIMAS NO CLASIFICADAS EN OTRA PARTE,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8701,Y,Y438,EFECTOS ADVERSOS DE OTROS AGENTES SISTÉMICOS PRIMARIOS NO CLASIFICADOS EN OTRA PARTE,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
8702,Y,Y439,EFECTOS ADVERSOS DE AGENTE SISTÉMICO PRIMARIO NO ESPECIFICADO,NO,NO,NO,NO,NO,3,XX,CAUSAS EXTERNAS DE MORBILIDAD Y MORTALIDAD,NO,NO,NO,"1,2,3,4,9,19,24,29","1,2,3,4,9,19,24,29",NO,NO,NO
