clues,sub_abreviacion,tip_abreviacion,nombre_unidad,en_operacion,id_entidad_federativa,tipo_unidad,institucion
QTSSA012281,99,P,FAM PEDRO ESCOBEDO,1,22,1,SSA
QTSSA012322,99,P,UMME COLON,1,22,3,SSA
QTSSA012334,99,P,FAM VIZARRON,1,22,3,SSA
QTSSA012363,99,P,UMME PEÑAMILLER,1,22,3,SSA
QTSSA012421,99,P,UMME AHUACATLAN,1,22,3,SSA
QTSSA012433,99,P,UMME POTRERILLOS,1,22,3,SSA
QTSSA012445,99,P,UMME HUILOTLA,1,22,3,SSA
QTSSA012450,UNE03,UNE,CAPASITS CENTRO AMBULATORIO PARA LA PREVENCIÓN Y ATENCIÓN DEL SIDA E INFECCIONES DE TRASMISIÓN SEXUAL (CLÍNICA),1,22,1,SSA
QTSSA012462,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES LOS OLVERA,1,22,1,SSA
QTSSA012474,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES LOMA BONITA,1,22,1,SSA
QTSSA012486,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES REFORMA AGRARIA,1,22,1,SSA
QTSSA012491,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES SANTA MARÍA MAGDALENA,1,22,1,SSA
QTSSA012503,99,OFI,DIRECCIÓN DE FOMENTO Y REGULACIÓN SANITARIA,1,22,3,SSA
QTSSA012515,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES SAN JUAN DEL RÍO,1,22,1,SSA
QTSSA012520,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES TEQUISQUIAPAN,1,22,1,SSA
QTSSA012532,99,P,FAM CORREGIDORA,1,22,1,SSA
QTSSA012544,99,P,FAM PALO ALTO,1,22,1,SSA
QTSSA012556,99,P,UMME MÉDICO FARMACIA 1,1,22,1,SSA
QTSSA012561,99,P,UMME AMBULANCIA 1,1,22,3,SSA
QTSSA012573,99,P,UMME MÉDICO FARMACIA 2,1,22,1,SSA
QTSSA012585,99,P,UMME AMBULANCIA 2,1,22,3,SSA
QTSSA012590,T99,T,CENTRO ESTATAL DE HEMODIALISIS,1,22,1,SSA
QTSSA012602,99,Q,EMILIANO ZAPATA,1,22,1,SSA
QTSSA012614,99,B,SANTIAGO MEXQUITITLÁN BARRIO 5TO.,1,22,1,SSA
QTSSA012626,UNE11,UNE,UNIDAD MEDICA ESPECIALIZADA PARA LA DETECCIÓN Y DIAGNÓSTICO DE CÁNCER DE MAMA,1,22,1,SSA
QTSSA012631,99,P,UMME MÉDICO DENTAL,1,22,1,SSA
QTSSA012643,99,B,ALFAJAYUCAN,1,22,1,SSA
QTSSA012655,99,G,SANTA ROSA JÁUREGUI,1,22,1,SSA
QTSSA012725,99,P,FAM EL ROSARIO,1,22,3,SSA
QTSSA012742,99,P,FAM CADEREYTA,1,22,3,SSA
QTSSA012812,99,A,SAN MIGUEL TLAXCALTEPEC,1,22,1,SSA
QTSSA012824,99,F,PINAL DE AMOLES,1,22,1,SSA
QTSSA012836,99,C,CONCÁ,1,22,1,SSA
QTSSA012841,99,F,PURÍSIMA DE ARISTA,1,22,1,SSA
QTSSA012853,99,P,UMME SAN PABLO,1,22,1,SSA
QTSSA012865,99,P,UMME BARRIO QUINTO,1,22,3,SSA
QTSSA012870,99,P,UMME PEDRO ESCOBEDO,1,22,1,SSA
QTSSA012882,99,P,UMME SANTA LUCIA,1,22,1,SSA
QTSSA012894,99,P,UMME SAN JOSE LA LAJA,1,22,3,SSA
QTSSA012906,99,P,UMME LA TORTUGA,1,22,1,SSA
QTSSA012911,99,Z,TOLIMÁN,1,22,1,SSA
QTSSA012923,99,S,SATELITE,1,22,1,SSA
QTSSA012935,99,M,HOSPITAL GENERAL SAN JUAN DEL RÍO,1,22,2,SSA
QTSSA012940,99,E,LA PIEDAD,1,22,1,SSA
QTSSA012952,99,P,UNIDAD DENTAL MOVIL QUERÉTARO,1,22,1,SSA
QTSSA012964,99,P,UMME AMBULANCIA 3,1,22,3,SSA
QTSSA012976,99,G,SAN PEDRO MÁRTIR,1,22,1,SSA
QTSSA012982,99,Q,LOMAS DE CASABLANCA,1,22,1,SSA
QTSSA012991,99,F,LANDA DE MATAMOROS,1,22,1,SSA
QTSSA013000,99,B,NEBLINAS,1,22,1,SSA
QTSSA013010,EST01,OFI,SERVICIOS DE SALUD DEL ESTADO DE QUERÉTARO,1,22,3,SSA
QTSSA013022,99,L,CENTRO DE SALUD TEQUISQUIAPAN,1,22,1,SSA
SLIMB000014,99,M,HOSPITAL GENERAL DE CULIACÁN,1,25,2,IMB
SLIMB000031,99,M,HOSPITAL GENERAL LOS MOCHIS,1,25,2,IMB
SLIMB000043,99,G,AHOME,1,25,1,IMB
SLIMB000055,99,A,BACHOMOBAMPO 1,1,25,1,IMB
SLIMB000060,99,E,CHIHUAHUITA,1,25,1,IMB
SLIMB000072,99,E,GUILLERMO CHÁVEZ TALAMANTES,1,25,1,IMB
SLIMB000084,99,A,LAS GRULLAS MARGEN DERECHO,1,25,1,IMB
SLIMB000096,99,B,LAS GRULLAS MARGEN IZQUIERDA,1,25,1,IMB
SLIMB000101,99,F,HIGUERAS DE ZARAGOZA,1,25,1,IMB
SLIMB000113,99,E,MOCHIS (EJIDO MOCHIS),1,25,1,IMB
SLIMB000125,99,E,SAN MIGUEL ZAPOTITLÁN,1,25,1,IMB
SLIMB000130,99,E,TOPOLOBAMPO,1,25,1,IMB
SLIMB000142,99,A,BOLSA DE TOZALIBAMPO,1,25,1,IMB
SLIMB000154,99,D,ALFONSO G. CALDERÓN (POBLADO SIETE),1,25,1,IMB
SLIMB000166,99,A,BACHOMOBAMPO 2,1,25,1,IMB
SLIMB000171,99,B,SAN JOSÉ DE AHOME,1,25,1,IMB
SLIMB000183,99,A,HERIBERTO VALDEZ ROMERO ( EL GUAYABO),1,25,1,IMB
SLIMB000195,99,N,HOSPITAL INTEGRAL ANGOSTURA,1,25,2,IMB
SLIMB000200,99,B,AGUSTÍNA RAMÍREZ,1,25,1,IMB
SLIMB000212,99,F,COLONIA AGRÍCOLA MÉXICO (PALMITAS),1,25,1,IMB
SLIMB000224,99,A,ESTACIÓN ACATITA,1,25,1,IMB
SLIMB000236,99,F,LA REFORMA,1,25,1,IMB
SLIMB000241,99,N,HOSPITAL INTEGRAL BADIRAGUATO,1,25,2,IMB
SLIMB000253,99,I,BADIRAGUATO,1,25,1,IMB
SLIMB000265,99,P,CARAVANAS DE SALUD HUICHARABITO,1,25,1,IMB
SLIMB000270,99,P,CARAVANAS DE SALUD ALISOS,1,25,1,IMB
SLIMB000282,99,P,CARAVANAS DE SALUD LA JUANILLA,1,25,1,IMB
SLIMB000323,99,P,CARAVANAS DE SALUD NOCORIBA,1,25,1,IMB
SLIMB000335,99,P,CARAVANAS DE SALUD EL VAREJONAL,1,25,1,IMB
SLIMB000340,99,A,BATOPITO,1,25,1,IMB
SLIMB000352,99,A,HIGUERAS DE ALVAREZ BORBOA(H DELOS MONZO,1,25,1,IMB
SLIMB000376,99,A,PASO DEL HUEJOTE,1,25,1,IMB
SLIMB000381,99,A,SURUTATO,1,25,1,IMB
SLIMB000393,99,A,EL TRIGUITO,1,25,1,IMB
SLIMB000405,99,A,SANTA RITA DE ABAJO,1,25,1,IMB
SLIMB000410,99,A,TAMEAPA,1,25,1,IMB
SLIMB000422,99,A,LOS TEPEHUAJES,1,25,1,IMB
SLIMB000434,99,A,LA TUNA,1,25,1,IMB
SLIMB000446,99,N,HOSPITAL INTEGRAL CONCORDIA,1,25,2,IMB
SLIMB000451,99,G,CONCORDIA,1,25,1,IMB
SLIMB000463,99,A,AGUA CALIENTE DE GÁRATE (AGUA CALIENTE),1,25,1,IMB
SLIMB000475,99,A,LA CONCEPCIÓN (LA BARRIGONA),1,25,1,IMB
SLIMB000480,99,A,MESILLAS,1,25,1,IMB
SLIMB000521,99,A,TEPUXTA,1,25,1,IMB
SLIMB000533,99,A,EL VERDE,1,25,1,IMB
SLIMB000545,99,N,HOSPITAL INTEGRAL COSALA,1,25,2,IMB
SLIMB000550,99,P,CARAVANAS DE SALUD SAN MIGUEL DE LAS MESAS,1,25,1,IMB
SLIMB000562,99,P,CARAVANAS DE SALUD MEZCALTITLAN,1,25,1,IMB
SLIMB000574,99,A,SANTA CRUZ DE ALAYA,1,25,1,IMB
SLIMB000586,99,A,LA ILAMA,1,25,1,IMB
SLIMB000591,T17,T,CENTRO DE HIGIENE ESCOLAR,1,25,1,IMB
SLIMB000603,T10,T,CENTRO DERMATOLOGICO DE SINALOA,1,25,1,IMB
SLIMB000615,99,Y,HOSPITAL PSIQUIÁTRICO,1,25,2,IMB
SLIMB000620,99,G,CULIACÁN (COL. LOMA DE RODRIGUERA),1,25,1,IMB
SLIMB000632,99,I,CULIACÁN (PEMEX),1,25,1,IMB
SLIMB000644,99,E,CULIACÁN (EL VALLADO),1,25,1,IMB
SLIMB000656,99,G,CULIACÁN (VICENTE GUERRERO),1,25,1,IMB
SLIMB000661,99,H,CULIACÁN (COL. LÁZARO CÁRDENAS),1,25,1,IMB
SLIMB000673,T12,T,CENTRO DE ESPECIALIDADES ODONTOLOGICAS,1,25,1,IMB
SLIMB000685,99,I,CULIACÁN (AGUARUTO),1,25,1,IMB
SLIMB000690,99,CES,CULIACÁN,1,25,1,IMB
SLIMB000702,99,A,LAS ARENITAS,1,25,1,IMB
SLIMB000714,99,A,BAILA,1,25,1,IMB
SLIMB000726,99,A,LAS BATEAS,1,25,1,IMB
SLIMB000731,99,G,COSTA RICA,1,25,1,IMB
SLIMB000743,99,G,CULIACÁNCITO,1,25,1,IMB
SLIMB000755,99,A,LA GUAMUCHILERA,1,25,1,IMB
SLIMB000760,99,B,HIGUERA DE ABUYA,1,25,1,IMB
SLIMB000772,99,B,JESÚS MARÍA,1,25,1,IMB
SLIMB000784,99,A,OBISPO,1,25,1,IMB
SLIMB000796,99,A,EL POZO,1,25,1,IMB
SLIMB000801,99,G,QUILA,1,25,1,IMB
SLIMB000813,99,A,SAN LORENZO,1,25,1,IMB
SLIMB000825,99,B,SAN FRANCISCO DE TACUICHAMONA,1,25,1,IMB
SLIMB000830,99,E,ADOLFO LÓPEZ MATEOS (EL TAMARINDO),1,25,1,IMB
SLIMB000842,99,A,MIGUEL VALDEZ QUINTERO (EL CORAZON),1,25,1,IMB
SLIMB000854,99,E,PUEBLOS UNIDOS,1,25,1,IMB
SLIMB000866,99,H,EL DIEZ,1,25,1,IMB
SLIMB000871,99,B,GUADALUPE VICTORIA (EL ATORON),1,25,1,IMB
SLIMB000883,99,A,VALLE ESCONDIDO,1,25,1,IMB
SLIMB000895,99,N,HOSPITAL INTEGRAL CHOIX,1,25,2,IMB
SLIMB000900,99,P,CARAVANAS DE SALUD EL SAUZ DE SAN ISIDRO,1,25,1,IMB
SLIMB000912,99,P,CARAVANAS DE SALUD LA CUMBRE,1,25,1,IMB
SLIMB000924,99,B,AGUA CALIENTE GRANDE (DE GASTÉLUM),1,25,1,IMB
SLIMB000936,99,A,BACA,1,25,1,IMB
SLIMB000941,99,A,BAJOSORI,1,25,1,IMB
SLIMB000953,99,A,LOS PICACHOS,1,25,1,IMB
SLIMB000965,99,A,POTRERO DE CANCIO,1,25,1,IMB
SLIMB000970,99,A,SAN JAVIER,1,25,1,IMB
SLIMB000982,99,A,TABUCAHUI,1,25,1,IMB
SLIMB000994,99,A,YECORATO,1,25,1,IMB
SLIMB001006,99,H,LA CRUZ,1,25,1,IMB
SLIMB001011,99,A,ELOTA,1,25,1,IMB
SLIMB001023,99,A,POTRERILLOS DEL NOROTE,1,25,1,IMB
SLIMB001035,99,A,PUEBLO NUEVO,1,25,1,IMB
SLIMB001040,99,K,ESCUINAPA,1,25,1,IMB
SLIMB001052,99,A,LA CONCHA (LA CONCEPCIÓN),1,25,1,IMB
SLIMB001064,99,A,CRISTO REY,1,25,1,IMB
SLIMB001076,99,A,PALMITO DEL VERDE,1,25,1,IMB
SLIMB001081,99,F,TEACAPAN,1,25,1,IMB
SLIMB001093,99,G,CONSTANCIA,1,25,1,IMB
SLIMB001105,99,E,ADOLFO LÓPEZ MATEOS (JAHUARA II),1,25,1,IMB
SLIMB001110,99,A,PALMA DE CHARAY,1,25,1,IMB
SLIMB001122,99,H,SAN BLAS,1,25,1,IMB
SLIMB001134,99,M,HOSPITAL GENERAL GUASAVE,1,25,2,IMB
SLIMB001146,99,F,ADOLFO RUIZ CORTINES,1,25,1,IMB
SLIMB001151,99,A,EL AMOLE,1,25,1,IMB
SLIMB001163,99,E,BACHOCO,1,25,1,IMB
SLIMB001175,99,E,BAMOA,1,25,1,IMB
SLIMB001180,99,A,LA BRECHA,1,25,1,IMB
SLIMB001192,99,E,EL BURRÍON,1,25,1,IMB
SLIMB001204,99,B,CALLEJONES DE TAMAZULA,1,25,1,IMB
SLIMB001216,99,A,ESTACIÓN CAPOMAS,1,25,1,IMB
SLIMB001221,99,E,COREREPE (EL GALLO),1,25,1,IMB
SLIMB001233,99,G,EL CUBILETE (EL NUMERO UNO),1,25,1,IMB
SLIMB001245,99,A,FRANCISCO R. SERRANO,1,25,1,IMB
SLIMB001250,99,E,GABRIEL LEYVA SOLANO (EL BATAMOTE),1,25,1,IMB
SLIMB001262,99,F,GABRIEL LEYVA SOLANO (BENITO JUÁREZ),1,25,1,IMB
SLIMB001274,99,G,JUAN JOSÉ RÍOS,1,25,1,IMB
SLIMB001286,99,A,EL HUITUSSI,1,25,1,IMB
SLIMB001291,99,E,LEÓN FONSECA (ESTACIÓN VERDURA),1,25,1,IMB
SLIMB001303,99,E,NIO,1,25,1,IMB
SLIMB001315,99,B,PALOS BLANCOS,1,25,1,IMB
SLIMB001320,99,A,PALOS VERDES,1,25,1,IMB
SLIMB001332,99,B,EL PITAHAYAL,1,25,1,IMB
SLIMB001344,99,B,LAS QUEMAZONES,1,25,1,IMB
SLIMB001356,99,A,EL SACRIFICIO,1,25,1,IMB
SLIMB001361,99,B,SAN FERNANDO,1,25,1,IMB
SLIMB001373,99,A,SAN RAFAEL (GRAL.MIGUEL VALLE DAVALOS),1,25,1,IMB
SLIMB001385,99,E,LA TRINIDAD,1,25,1,IMB
SLIMB001390,99,A,HERCULANO DE LA ROCHA,1,25,1,IMB
SLIMB001402,99,D,ISLA DE LA PIEDRA,1,25,1,IMB
SLIMB001414,99,F,MAZATLAN (COL. 20 DE NOVIEMBRE),1,25,1,IMB
SLIMB001426,99,G,MAZATLAN (COL. MONTUOSA),1,25,1,IMB
SLIMB001431,99,I,MAZATLAN (COL. URIAS),1,25,1,IMB
SLIMB001443,99,S,MAZATLAN (COL. CENTRO),1,25,1,IMB
SLIMB001455,99,A,COFRADIA (COFRADIA DE LEYVA SOLANO),1,25,1,IMB
SLIMB001460,99,A,ESCAMILLAS,1,25,1,IMB
SLIMB001472,99,A,LA NORIA DE SAN ANTONIO (LA NORIA),1,25,1,IMB
SLIMB001484,99,A,LA PALMA SOLA,1,25,1,IMB
SLIMB001496,99,A,EL QUELITE,1,25,1,IMB
SLIMB001501,99,A,EL RECODO,1,25,1,IMB
SLIMB001513,99,A,SAN MARCOS,1,25,1,IMB
SLIMB001525,99,A,SIQUEROS,1,25,1,IMB
SLIMB001542,99,E,VILLA UNIÓN,1,25,1,IMB
SLIMB001554,99,N,HOSPITAL INTEGRAL MOCORITO,1,25,2,IMB
SLIMB001566,99,B,CAIMANERO,1,25,1,IMB
SLIMB001571,99,B,CERRO AGUDO,1,25,1,IMB
SLIMB001583,99,A,ROSA MORADA,1,25,1,IMB
SLIMB001595,99,A,MAZATE DE LOS LÓPEZ,1,25,1,IMB
SLIMB001600,99,A,MELCHOR OCAMPO,1,25,1,IMB
SLIMB001612,99,A,PALMARITO DE LA SIERRA,1,25,1,IMB
SLIMB001624,99,F,PERICOS,1,25,1,IMB
SLIMB001636,99,P,CARAVANAS DE SALUD CAPIRATO,1,25,1,IMB
SLIMB001641,99,A,POTRERO DE LOS GASTELUM,1,25,1,IMB
SLIMB001653,99,A,POTRERO DE LOS SANCHEZ,1,25,1,IMB
SLIMB001665,99,A,EL PROGRESO (EL JALON),1,25,1,IMB
SLIMB001670,99,A,SAN BENITO,1,25,1,IMB
SLIMB001682,99,A,TEPANTITA,1,25,1,IMB
SLIMB001694,99,A,EL TULE,1,25,1,IMB
SLIMB001706,99,A,EL VALLE DE LEYVA SOLANO,1,25,1,IMB
SLIMB001711,99,N,HOSPITAL INTEGRAL DE EL ROSARIO,1,25,2,IMB
SLIMB001723,99,K,EL ROSARIO,1,25,1,IMB
SLIMB001735,99,A,MATATÁN,1,25,1,IMB
SLIMB001740,99,A,EJIDO EL TABLON NO 1(CRUCES CUATAS),1,25,1,IMB
SLIMB001764,99,A,CHAMETLA,1,25,1,IMB
SLIMB001776,99,E,AGUA VERDE,1,25,1,IMB
SLIMB001781,99,A,COLONIA VEINTISIETE DE NOVIEMBRE,1,25,1,IMB
SLIMB001793,99,A,CACALOTITA,1,25,1,IMB
SLIMB001805,99,A,CIÉNEGA DE CASAL,1,25,1,IMB
SLIMB001810,99,A,EL SALITRE,1,25,1,IMB
SLIMB001822,99,E,BENITO JUÁREZ,1,25,1,IMB
SLIMB001834,99,A,TERRERO DE LOS GUERRERO,1,25,1,IMB
SLIMB001846,99,A,EMILIO ALVAREZ IBARRA(GOLONDRINAS),1,25,1,IMB
SLIMB001851,99,F,SAN IGNACIO,1,25,1,IMB
SLIMB001863,99,P,CARAVANAS DE SALUD EL JINETE,1,25,1,IMB
SLIMB001880,99,A,COYOTITAN,1,25,1,IMB
SLIMB001892,99,E,DIMAS (ESTACIÓN DIMAS),1,25,1,IMB
SLIMB001904,99,A,IXPALINO,1,25,1,IMB
SLIMB001916,99,A,LA LABOR,1,25,1,IMB
SLIMB001921,99,A,PIAXTLA DE ABAJO,1,25,1,IMB
SLIMB001933,99,A,SAN JAVIER,1,25,1,IMB
SLIMB001945,99,A,SAN JUAN,1,25,1,IMB
SLIMB001950,99,N,HOSPITAL INTEGRAL DE SINALOA DE LEYVA,1,25,2,IMB
SLIMB001962,99,I,SINALOA DE LEYVA,1,25,1,IMB
SLIMB001974,99,P,CARAVANAS DE SALUD POTRERO DE ALVARADO,1,25,1,IMB
SLIMB001991,99,P,CARAVANAS DE LA SALUD TOSIBUENA,1,25,1,IMB
SLIMB002003,99,A,BUCHINARI,1,25,1,IMB
SLIMB002015,99,B,BUENA VISTA,1,25,1,IMB
SLIMB002020,99,A,PALMAR DE LOS SEPULVEDA,1,25,1,IMB
SLIMB002032,99,I,ESTACIÓN NARANJO,1,25,1,IMB
SLIMB002044,99,E,GENARO ESTRADA,1,25,1,IMB
SLIMB002056,99,B,LLANO GRANDE,1,25,1,IMB
SLIMB002061,99,E,TETAMECHA (EL MEZQUITE),1,25,1,IMB
SLIMB002073,99,Q,NAVOLATO,1,25,1,IMB
SLIMB002085,99,E,JUAN ALDAMA (EL TIGRE),1,25,1,IMB
SLIMB002090,99,B,RURAL SATAYA,1,25,1,IMB
SLIMB002102,99,A,VILLAMOROS,1,25,1,IMB
SLIMB002114,99,A,EL MOLINO,1,25,1,IMB
SLIMB002126,99,F,SAN PEDRO,1,25,1,IMB
SLIMB002131,99,H,LIC. BENITO JUÁREZ (CAMPO GOBIERNO),1,25,1,IMB
SLIMB002143,99,A,CENTRO DE SALUD COSTA AZUL,1,25,1,IMB
SLIMB002155,99,B,RECOVECO,1,25,1,IMB
SLIMB002160,99,A,BACHIMETO,1,25,1,IMB
SLIMB002172,99,U,PUEBLO NUEVO,1,25,1,IMB
SLIMB002184,99,N,HOSPITAL INTEGRAL NAVOLATO,1,25,2,IMB
SLIMB002196,99,E,GRAL. ÁNGEL FLORES (LA PALMA),1,25,1,IMB
SLIMB002201,99,G,VALLE DEL JARIPILLO,1,25,1,IMB
SLIMB002213,99,A,RUÍZ CORTINEZ NUMERO TRES,1,25,1,IMB
SLIMB002225,99,A,SAN SEBASTIAN (LÁZARO CÁRDENAS),1,25,1,IMB
SLIMB002230,99,O,HOSPITAL PEDIÁTRICO DE SINALOA,1,25,2,IMB
SLIMB002242,99,N,HOSPITAL INTEGRAL VALLE DEL CARRIZO,1,25,2,IMB
SLIMB002254,99,M,HOSPITAL GENERAL DE MAZATLÁN,1,25,2,IMB
SLIMB002266,99,P,UNIDAD MOVIL DE LA MUJER Nº II,1,25,1,IMB
SLIMB002271,99,A,CENTRO DE SALUD EL BATURY,1,25,1,IMB
SLIMB002283,99,H,CENTRO DE SALUD EL DORADO,1,25,1,IMB
SLIMB002295,99,A,CENTRO DE SALUD RURAL HIGUERA DE LOS VEGA,1,25,1,IMB
SLIMB002300,99,G,CENTRO DE SALUD CULIACAN (COL. LA AMISTAD),1,25,1,IMB
SLIMB002312,99,I,CENTRO DE SALUD EL FUERTE,1,25,1,IMB
SLIMB002324,UNE99,UNE,CENTRO REGIONAL DE DESARROLLO INFANTIL Y ESTIMULACIÓN TEMPRANA,1,25,1,IMB
SLIMB002336,99,A,CENTRO DE SALUD LA APOMA,1,25,1,IMB
SLIMB002341,UNE11,UNE,UNIDAD DE ESPECIALIDADES MEDICAS Y DE DIAGNOSTICO DE CANCER DE MAMA UNEME DEDICAM,1,25,1,IMB
SLIMB002353,99,E,CENTRO DE SALUD FRANCISCO VILLA,1,25,1,IMB
SLIMB002365,99,A,CENTRO DE SALUD EL PÍCHOL,1,25,1,IMB
SLIMB002370,99,F,CENTRO DE SALUD EL MIRADOR,1,25,1,IMB
SLIMB002382,99,A,LOS POZOS,1,25,1,IMB
SLIMB002394,99,A,IMALA,1,25,1,IMB
SLIMB002406,99,P,UNIDAD MÓVIL DE LA MUJER,1,25,1,IMB
SLIMB002435,UNE06,UNE,UNIDAD MÉDICA ESPECIALIZADA DE HEMODIALISIS LOS MOCHIS,1,25,1,IMB
SLIMB002440,99,A,CENTRO DE SALUD RURAL EL VERGEL,1,25,1,IMB
SLIMB002452,99,A,CENTRO DE SALUD RURAL DAUTILLOS,1,25,1,IMB
SLIMB002464,99,N,HOSPITAL INTEGRAL SAN IGNACIO,1,25,2,IMB
SLIMB002476,99,N,HOSPITAL INTEGRAL VALLE DE SAN LORENZO,1,25,2,IMB
SLIMB002481,99,M,HOSPITAL GENERAL LA CRUZ,1,25,2,IMB
SLIMB002493,99,O,HOSPITAL DE LA MUJER,1,25,2,IMB
SLIMB002510,99,K,ANGOSTURA,1,25,1,IMB
SLIMB002522,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES LOS MOCHIS AHOME,1,25,1,IMB
SLIMB002534,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES CULIACÁN,1,25,1,IMB
SLIMB002546,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES MAZATLÁN 1,1,25,1,IMB
SLIMB002551,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES EL DORADO,1,25,1,IMB
SLIMB002563,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES NAVOLATO,1,25,1,IMB
SLIMB002575,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES ESCUINAPA,1,25,1,IMB
SLIMB002580,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES SINALOA DE LEYVA,1,25,1,IMB
SLIMB002592,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES GUASAVE,1,25,1,IMB
SLIMB002604,UNE01,UNE,UNIDAD MÉDICA DE ESPECIALIDAD EN SALUD MENTAL,1,25,1,IMB
SLIMB002616,UNE01,UNE,UNIDAD MÉDICA DE ESPECIALIDAD EN SALUD MENTAL,1,25,1,IMB
SLIMB002621,UNE01,UNE,UNIDAD MÉDICA DE ESPECIALIDAD EN SALUD MENTAL,1,25,1,IMB
SLIMB002633,UNE04,UNE,UNIDAD MÉDICA DE ESPECIALIDAD EN SOBREPESO RIESGO CARDIOVASCULAR Y DIABETES MELLITUS,1,25,1,IMB
SLIMB002645,UNE04,UNE,UNIDAD MÉDICA DE ESPECIALIDAD EN SOBREPESO RIESGO CARDIOVASCULAR Y DIABETES MELLITUS,1,25,1,IMB
SLIMB002650,99,D,EL COLORADO,1,25,1,IMB
SLIMB002662,99,B,NUEVE DE DICIEMBRE,1,25,1,IMB
SLIMB002674,99,A,TECUALILLA,1,25,1,IMB
SLIMB002686,99,P,CARAVANAS DE SALUD TIPO 1 CAIMANES II,1,25,1,IMB
SLIMB002691,99,P,CARAVANAS DE LA SALUD TIPO 1 EL CARACOL,1,25,1,IMB
SLIMB002703,99,P,CARAVANAS DE SALUD TIPO 2 TOYPAQUI,1,25,1,IMB
SLIMB002715,99,P,CARAVANAS DE LA SALUD TIPO 2 POTRERO DE SOTO,1,25,1,IMB
SLIMB002720,99,P,CARAVANAS DE SALUD TIPO 2 EL CASTILLO,1,25,1,IMB
SLIMB002732,99,P,CARAVANAS DE SALUD TIPO 2 LA HIGUERITA,1,25,1,IMB
SLIMB002744,99,P,CARAVANAS DE SALUD TIPO 2 LAS HABAS,1,25,1,IMB
SLIMB002756,99,P,CARAVANAS DE SALUD VINATERIAS,1,25,1,IMB
SLIMB002761,99,B,CENTRO DE SALUD MAQUIPO,1,25,1,IMB
SLIMB002773,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES GUAMUCHIL SALVADOR ALVARADO,1,25,1,IMB
SLIMB002785,UNE04,UNE,UNIDAD MÉDICA DE ESPECIALIDAD EN SOBREPESO RIESGO CARDIOVASCULAR Y DIABETES MELLITUS,1,25,1,IMB
SLIMB002790,99,P,CARAVANA DE LA SALUD TIPO 3 LOS HORNILLOS,1,25,1,IMB
SLIMB002843,99,P,CARAVANA DE LA SALUD TIPO 0 SAN JOAQUÍN (SAN JOAQUÍN NUEVO),1,25,1,IMB
SLIMB002855,99,P,CARAVANA DE LA SALUD TIPO 0 POTRERO DE LOS FÉLIX,1,25,1,IMB
SLIMB002860,99,P,CARAVANA DE LA SALUD TIPO 1 LA BRECHA,1,25,1,IMB
SLIMB002896,99,P,CARAVANA DE LA SALUD TIPO 0 SAN RAFAEL,1,25,1,IMB
SLIMB002901,99,P,CARAVANA DE LA SALUD TIPO 0 LA PRESITA,1,25,1,IMB
SLIMB002925,99,P,CARAVANA DE LA SALUD TIPO 3 CHIRIMOYOS,1,25,1,IMB
SLIMB002942,99,A,EJIDO EMILIANO ZAPATA,1,25,1,IMB
SLIMB002954,UNE01,UNE,UNEME DE SALUD MENTAL,1,25,1,IMB
SLIMB002966,UNE04,UNE,UNEME DE ENFERMEDADES CRÓNICO DEGENERATIVAS (SORID),1,25,1,IMB
SLIMB002971,UNE07,UNE,INSTITUTO SINALOENSE DE CANCEROLOGÍA,1,25,1,IMB
SLIMB002983,UNE04,UNE,ENFERMEDADES CRÓNICO DEGENERATIVAS (SORID),1,25,1,IMB
SLIMB002995,UNE15,UNE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES EL ROSARIO,1,25,1,IMB
SLIMB003000,UNE04,UNE,UNEME DE ENFERMEDADES CRÓNICO DEGENERATIVAS (SORID),1,25,1,IMB
SLIMB003012,99,S,CENTRO DE SALUD MOCHIS II,1,25,1,IMB
SLIMB003024,99,A,CENTRO DE SALUD LAS JUNTAS DE CHAMICARI,1,25,1,IMB
SLIMB003036,99,S,CENTRO DE SALUD GUASAVE II,1,25,1,IMB
SLIMB003041,99,A,CENTRO DE SALUD LOS VASITOS,1,25,1,IMB
